Metric Category,Metric Name,Value
Broker,CPU Min (%),16.27078
Broker,CPU Max (%),46.95341
Broker,CPU Avg (%),25.19090
Broker,CPU Variance,61.80818
Broker,Memory Min (MB),94.74137
Broker,Memory Max (MB),96.42029
Broker,Memory Avg (MB),95.85731
Broker,Memory Variance,0.12198
Messaging,Latency Min (ms),-6.77729
Messaging,Latency Max (ms),272.84026
Messaging,Latency Avg (ms),6.51698
Messaging,Latency Variance,93.78454
Messaging,Throughput (msgs/sec),1063.24073
Messaging,Avg Header Size (bytes),33.10521
Messaging,Data Messages,191413
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,191391
Purpose Correctness,Total Invalid Messages,22
Purpose Correctness,Total Expected,191418
Purpose Correctness,Total Received,191413
Purpose Correctness,Total Rejected,5
Purpose Correctness,Avg False Accept Rate,0.0001
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,0.0000
