Metric Category,Metric Name,Value
Broker,CPU Min (%),15.31323
Broker,CPU Max (%),35.01171
Broker,CPU Avg (%),24.43230
Broker,CPU Variance,29.48582
Broker,Memory Min (MB),95.35596
Broker,Memory Max (MB),96.49573
Broker,Memory Avg (MB),95.97138
Broker,Memory Variance,0.09178
Messaging,Latency Min (ms),-5.69654
Messaging,Latency Max (ms),157.33290
Messaging,Latency Avg (ms),4.67744
Messaging,Latency Variance,44.97051
Messaging,Throughput (msgs/sec),754.17393
Messaging,Avg Header Size (bytes),33.98888
Messaging,Data Messages,135769
Messaging,Non-Data Messages,185
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,135724
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,135952
Purpose Correctness,Total Received,135724
Purpose Correctness,Total Rejected,228
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0004
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,68
OP Correctness,Total Actual Responses,68
OP Correctness,Total Relevant Requests Recieved,85
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),11.74974
OP Correlation,AUDIT p90 Latency (ms),75.57931
OP Correlation,AUDIT p99 Latency (ms),109.58185
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),37.86230
OP Correlation,DELETE p90 Latency (ms),93.85848
OP Correlation,DELETE p99 Latency (ms),116.42669
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),9.83477
OP Correlation,HISTORY p90 Latency (ms),43.26410
OP Correlation,HISTORY p99 Latency (ms),62.57143
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),43.32757
OP Correlation,RESTRICT p90 Latency (ms),104.25210
OP Correlation,RESTRICT p99 Latency (ms),193.86349
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),18.63647
OP Correlation,UPDATE p90 Latency (ms),52.32682
OP Correlation,UPDATE p99 Latency (ms),93.86865
O1 Informed,REGISTER-INFO Requests Issued,100
O1 Informed,Publishers Informed,40
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,1.0000
