Metric Category,Metric Name,Value
Broker,CPU Min (%),15.98174
Broker,CPU Max (%),49.28741
Broker,CPU Avg (%),25.06806
Broker,CPU Variance,84.49081
Broker,Memory Min (MB),94.86676
Broker,Memory Max (MB),96.50417
Broker,Memory Avg (MB),95.89617
Broker,Memory Variance,0.15642
Messaging,Latency Min (ms),-20.96009
Messaging,Latency Max (ms),182.31630
Messaging,Latency Avg (ms),5.77863
Messaging,Latency Variance,77.68799
Messaging,Throughput (msgs/sec),693.05551
Messaging,Avg Header Size (bytes),33.98779
Messaging,Data Messages,124592
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,124592
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,124592
Purpose Correctness,Total Received,124592
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
