Metric Category,Metric Name,Value
Broker,CPU Min (%),15.33888
Broker,CPU Max (%),46.15385
Broker,CPU Avg (%),24.74583
Broker,CPU Variance,60.13506
Broker,Memory Min (MB),94.94725
Broker,Memory Max (MB),96.37972
Broker,Memory Avg (MB),95.83953
Broker,Memory Variance,0.11397
Messaging,Latency Min (ms),-8.00681
Messaging,Latency Max (ms),173.08092
Messaging,Latency Avg (ms),5.41987
Messaging,Latency Variance,67.28677
Messaging,Throughput (msgs/sec),674.31133
Messaging,Avg Header Size (bytes),33.98815
Messaging,Data Messages,121237
Messaging,Non-Data Messages,185
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,121192
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,121201
Purpose Correctness,Total Received,121192
Purpose Correctness,Total Rejected,9
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0004
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,68
OP Correctness,Total Actual Responses,68
OP Correctness,Total Relevant Requests Recieved,85
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),12.97808
OP Correlation,AUDIT p90 Latency (ms),70.03417
OP Correlation,AUDIT p99 Latency (ms),74.55793
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),38.07569
OP Correlation,DELETE p90 Latency (ms),91.14313
OP Correlation,DELETE p99 Latency (ms),106.46674
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),9.98712
OP Correlation,HISTORY p90 Latency (ms),42.37256
OP Correlation,HISTORY p99 Latency (ms),70.52191
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),42.12689
OP Correlation,RESTRICT p90 Latency (ms),99.57523
OP Correlation,RESTRICT p99 Latency (ms),116.84297
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),16.50143
OP Correlation,UPDATE p90 Latency (ms),63.04440
OP Correlation,UPDATE p99 Latency (ms),78.33368
O1 Informed,REGISTER-INFO Requests Issued,100
O1 Informed,Publishers Informed,39
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,1.0000
