Metric Category,Metric Name,Value
Broker,CPU Min (%),15.23022
Broker,CPU Max (%),44.35196
Broker,CPU Avg (%),24.72133
Broker,CPU Variance,57.98193
Broker,Memory Min (MB),94.65771
Broker,Memory Max (MB),96.29480
Broker,Memory Avg (MB),95.73299
Broker,Memory Variance,0.12667
Messaging,Latency Min (ms),-13.23485
Messaging,Latency Max (ms),152.91238
Messaging,Latency Avg (ms),5.20691
Messaging,Latency Variance,67.69995
Messaging,Throughput (msgs/sec),712.87723
Messaging,Avg Header Size (bytes),33.98827
Messaging,Data Messages,128132
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,128132
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,128132
Purpose Correctness,Total Received,128132
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
