Metric Category,Metric Name,Value
Broker,CPU Min (%),15.59524
Broker,CPU Max (%),42.04276
Broker,CPU Avg (%),23.94685
Broker,CPU Variance,35.89073
Broker,Memory Min (MB),95.04021
Broker,Memory Max (MB),96.16778
Broker,Memory Avg (MB),95.78819
Broker,Memory Variance,0.07988
Messaging,Latency Min (ms),-10.14471
Messaging,Latency Max (ms),101.91941
Messaging,Latency Avg (ms),4.63077
Messaging,Latency Variance,34.35379
Messaging,Throughput (msgs/sec),750.91168
Messaging,Avg Header Size (bytes),33.09548
Messaging,Data Messages,135172
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,135172
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,135172
Purpose Correctness,Total Received,135172
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
