Metric Category,Metric Name,Value
Broker,CPU Min (%),15.49296
Broker,CPU Max (%),37.23150
Broker,CPU Avg (%),24.95250
Broker,CPU Variance,35.53543
Broker,Memory Min (MB),95.02399
Broker,Memory Max (MB),96.30334
Broker,Memory Avg (MB),95.72465
Broker,Memory Variance,0.08886
Messaging,Latency Min (ms),-11.05976
Messaging,Latency Max (ms),265.28597
Messaging,Latency Avg (ms),5.93653
Messaging,Latency Variance,84.45132
Messaging,Throughput (msgs/sec),1107.51194
Messaging,Avg Header Size (bytes),33.10514
Messaging,Data Messages,199380
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,199380
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,199381
Purpose Correctness,Total Received,199380
Purpose Correctness,Total Rejected,3
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,0.0000
