Metric Category,Metric Name,Value
Broker,CPU Min (%),15.52723
Broker,CPU Max (%),35.70581
Broker,CPU Avg (%),24.49034
Broker,CPU Variance,31.19905
Broker,Memory Min (MB),95.21107
Broker,Memory Max (MB),96.43316
Broker,Memory Avg (MB),95.90321
Broker,Memory Variance,0.08833
Messaging,Latency Min (ms),-15.61880
Messaging,Latency Max (ms),164.71338
Messaging,Latency Avg (ms),4.54206
Messaging,Latency Variance,36.92354
Messaging,Throughput (msgs/sec),757.97345
Messaging,Avg Header Size (bytes),33.09565
Messaging,Data Messages,136450
Messaging,Non-Data Messages,95
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,136405
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,136868
Purpose Correctness,Total Received,136405
Purpose Correctness,Total Rejected,463
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0026
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,68
OP Correctness,Total Actual Responses,68
OP Correctness,Total Relevant Requests Recieved,85
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),8.33440
OP Correlation,AUDIT p90 Latency (ms),76.61600
OP Correlation,AUDIT p99 Latency (ms),129.13940
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),15.78164
OP Correlation,DELETE p90 Latency (ms),105.74088
OP Correlation,DELETE p99 Latency (ms),141.20626
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),4.57764
OP Correlation,HISTORY p90 Latency (ms),49.92146
OP Correlation,HISTORY p99 Latency (ms),78.93504
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),17.00234
OP Correlation,RESTRICT p90 Latency (ms),134.83219
OP Correlation,RESTRICT p99 Latency (ms),189.00040
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),7.51567
OP Correlation,UPDATE p90 Latency (ms),65.96856
OP Correlation,UPDATE p99 Latency (ms),122.85929
O1 Informed,REGISTER-INFO Requests Issued,10
O1 Informed,Publishers Informed,40
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,1.0000
