Metric Category,Metric Name,Value
Broker,CPU Min (%),16.11765
Broker,CPU Max (%),38.07229
Broker,CPU Avg (%),24.58375
Broker,CPU Variance,32.61006
Broker,Memory Min (MB),95.25001
Broker,Memory Max (MB),96.31522
Broker,Memory Avg (MB),95.90142
Broker,Memory Variance,0.08730
Messaging,Latency Min (ms),-12.87937
Messaging,Latency Max (ms),99.32804
Messaging,Latency Avg (ms),4.97452
Messaging,Latency Variance,47.65399
Messaging,Throughput (msgs/sec),735.31041
Messaging,Avg Header Size (bytes),33.10409
Messaging,Data Messages,132349
Messaging,Non-Data Messages,95
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,132304
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,132476
Purpose Correctness,Total Received,132304
Purpose Correctness,Total Rejected,172
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0015
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,492
OP Correctness,Total Actual Responses,492
OP Correctness,Total Relevant Requests Recieved,615
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),14.97197
OP Correlation,AUDIT p90 Latency (ms),55.82080
OP Correlation,AUDIT p99 Latency (ms),101.65739
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),28.98288
OP Correlation,DELETE p90 Latency (ms),65.05637
OP Correlation,DELETE p99 Latency (ms),111.35611
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),5.33557
OP Correlation,HISTORY p90 Latency (ms),43.20393
OP Correlation,HISTORY p99 Latency (ms),61.37809
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),42.13595
OP Correlation,RESTRICT p90 Latency (ms),83.01873
OP Correlation,RESTRICT p99 Latency (ms),180.08108
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),13.02981
OP Correlation,UPDATE p90 Latency (ms),50.71263
OP Correlation,UPDATE p99 Latency (ms),72.04279
O1 Informed,REGISTER-INFO Requests Issued,10
O1 Informed,Publishers Informed,40
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,1.0000
