Metric Category,Metric Name,Value
Broker,CPU Min (%),15.74074
Broker,CPU Max (%),46.97834
Broker,CPU Avg (%),25.41975
Broker,CPU Variance,79.95446
Broker,Memory Min (MB),94.68844
Broker,Memory Max (MB),96.32715
Broker,Memory Avg (MB),95.81497
Broker,Memory Variance,0.15172
Messaging,Latency Min (ms),-10.97012
Messaging,Latency Max (ms),313.76982
Messaging,Latency Avg (ms),6.60195
Messaging,Latency Variance,132.90925
Messaging,Throughput (msgs/sec),1040.36384
Messaging,Avg Header Size (bytes),33.10264
Messaging,Data Messages,187284
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,187262
Purpose Correctness,Total Invalid Messages,22
Purpose Correctness,Total Expected,187285
Purpose Correctness,Total Received,187284
Purpose Correctness,Total Rejected,1
Purpose Correctness,Avg False Accept Rate,0.0001
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,0.0000
