Metric Category,Metric Name,Value
Broker,CPU Min (%),15.87112
Broker,CPU Max (%),35.77332
Broker,CPU Avg (%),24.11931
Broker,CPU Variance,29.27710
Broker,Memory Min (MB),95.18387
Broker,Memory Max (MB),96.34799
Broker,Memory Avg (MB),95.86321
Broker,Memory Variance,0.08340
Messaging,Latency Min (ms),-7.73430
Messaging,Latency Max (ms),134.19867
Messaging,Latency Avg (ms),4.71558
Messaging,Latency Variance,40.06035
Messaging,Throughput (msgs/sec),745.73223
Messaging,Avg Header Size (bytes),33.09551
Messaging,Data Messages,134232
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,134232
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,134232
Purpose Correctness,Total Received,134232
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
