Metric Category,Metric Name,Value
Broker,CPU Min (%),15.55819
Broker,CPU Max (%),44.98229
Broker,CPU Avg (%),24.80645
Broker,CPU Variance,63.24359
Broker,Memory Min (MB),94.51120
Broker,Memory Max (MB),96.15028
Broker,Memory Avg (MB),95.62913
Broker,Memory Variance,0.13172
Messaging,Latency Min (ms),-11.99818
Messaging,Latency Max (ms),227.95844
Messaging,Latency Avg (ms),5.44188
Messaging,Latency Variance,65.14038
Messaging,Throughput (msgs/sec),711.44491
Messaging,Avg Header Size (bytes),33.09513
Messaging,Data Messages,128056
Messaging,Non-Data Messages,95
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,127994
Purpose Correctness,Total Invalid Messages,17
Purpose Correctness,Total Expected,128096
Purpose Correctness,Total Received,128011
Purpose Correctness,Total Rejected,97
Purpose Correctness,Avg False Accept Rate,0.0001
Purpose Correctness,Avg False Reject Rate,0.0007
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,164
OP Correctness,Total Actual Responses,164
OP Correctness,Total Relevant Requests Recieved,205
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),11.92641
OP Correlation,AUDIT p90 Latency (ms),69.61026
OP Correlation,AUDIT p99 Latency (ms),112.22385
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),19.65475
OP Correlation,DELETE p90 Latency (ms),120.02726
OP Correlation,DELETE p99 Latency (ms),132.84627
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),5.60975
OP Correlation,HISTORY p90 Latency (ms),34.79519
OP Correlation,HISTORY p99 Latency (ms),56.77036
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),24.30987
OP Correlation,RESTRICT p90 Latency (ms),141.58463
OP Correlation,RESTRICT p99 Latency (ms),182.81627
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),9.41229
OP Correlation,UPDATE p90 Latency (ms),61.91936
OP Correlation,UPDATE p99 Latency (ms),85.70204
O1 Informed,REGISTER-INFO Requests Issued,10
O1 Informed,Publishers Informed,39
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,1.0000
