Metric Category,Metric Name,Value
Broker,CPU Min (%),15.67696
Broker,CPU Max (%),38.16705
Broker,CPU Avg (%),24.45461
Broker,CPU Variance,37.42154
Broker,Memory Min (MB),94.99664
Broker,Memory Max (MB),96.07515
Broker,Memory Avg (MB),95.66856
Broker,Memory Variance,0.07622
Messaging,Latency Min (ms),-49.29972
Messaging,Latency Max (ms),365.41677
Messaging,Latency Avg (ms),16.57931
Messaging,Latency Variance,470.32417
Messaging,Throughput (msgs/sec),1858.18747
Messaging,Avg Header Size (bytes),33.86642
Messaging,Data Messages,334118
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,334109
Purpose Correctness,Total Invalid Messages,9
Purpose Correctness,Total Expected,334126
Purpose Correctness,Total Received,334118
Purpose Correctness,Total Rejected,8
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,0.0000
