Metric Category,Metric Name,Value
Broker,CPU Min (%),14.76190
Broker,CPU Max (%),43.18456
Broker,CPU Avg (%),23.62135
Broker,CPU Variance,64.66475
Broker,Memory Min (MB),94.58836
Broker,Memory Max (MB),96.15949
Broker,Memory Avg (MB),95.65394
Broker,Memory Variance,0.12096
Messaging,Latency Min (ms),-1.36280
Messaging,Latency Max (ms),266.34002
Messaging,Latency Avg (ms),11.97956
Messaging,Latency Variance,491.75634
Messaging,Throughput (msgs/sec),786.37017
Messaging,Avg Header Size (bytes),33.00000
Messaging,Data Messages,141578
Messaging,Non-Data Messages,86
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,141533
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,141988
Purpose Correctness,Total Received,141533
Purpose Correctness,Total Rejected,455
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0032
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,68
OP Correctness,Total Actual Responses,68
OP Correctness,Total Relevant Requests Recieved,85
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),7.63011
OP Correlation,AUDIT p90 Latency (ms),57.23696
OP Correlation,AUDIT p99 Latency (ms),83.39598
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),15.44046
OP Correlation,DELETE p90 Latency (ms),106.34923
OP Correlation,DELETE p99 Latency (ms),172.05457
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),8.88276
OP Correlation,HISTORY p90 Latency (ms),55.42059
OP Correlation,HISTORY p99 Latency (ms),117.14058
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),21.41643
OP Correlation,RESTRICT p90 Latency (ms),113.83986
OP Correlation,RESTRICT p99 Latency (ms),193.80288
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),13.39984
OP Correlation,UPDATE p90 Latency (ms),81.91104
OP Correlation,UPDATE p99 Latency (ms),140.54004
O1 Informed,REGISTER-INFO Requests Issued,1
O1 Informed,Publishers Informed,40
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,1.0000
