Metric Category,Metric Name,Value
Broker,CPU Min (%),14.36782
Broker,CPU Max (%),44.09357
Broker,CPU Avg (%),23.88392
Broker,CPU Variance,69.75925
Broker,Memory Min (MB),96.69094
Broker,Memory Max (MB),98.42138
Broker,Memory Avg (MB),97.68532
Broker,Memory Variance,0.13149
Messaging,Latency Min (ms),-2.46429
Messaging,Latency Max (ms),282.07707
Messaging,Latency Avg (ms),11.11657
Messaging,Latency Variance,506.09862
Messaging,Throughput (msgs/sec),804.50132
Messaging,Avg Header Size (bytes),33.00000
Messaging,Data Messages,144728
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,1
Purpose Correctness,Total Valid Messages,144728
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,144728
Purpose Correctness,Total Received,144728
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
