Metric Category,Metric Name,Value
Broker,CPU Min (%),15.52133
Broker,CPU Max (%),45.47619
Broker,CPU Avg (%),24.87358
Broker,CPU Variance,44.46513
Broker,Memory Min (MB),94.95521
Broker,Memory Max (MB),96.10615
Broker,Memory Avg (MB),95.63518
Broker,Memory Variance,0.08256
Messaging,Latency Min (ms),-10.57863
Messaging,Latency Max (ms),209.35512
Messaging,Latency Avg (ms),6.17829
Messaging,Latency Variance,82.30376
Messaging,Throughput (msgs/sec),1039.09828
Messaging,Avg Header Size (bytes),33.10376
Messaging,Data Messages,187369
Messaging,Non-Data Messages,95
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,187259
Purpose Correctness,Total Invalid Messages,65
Purpose Correctness,Total Expected,187738
Purpose Correctness,Total Received,187324
Purpose Correctness,Total Rejected,422
Purpose Correctness,Avg False Accept Rate,0.0002
Purpose Correctness,Avg False Reject Rate,0.0016
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,516
OP Correctness,Total Actual Responses,516
OP Correctness,Total Relevant Requests Recieved,645
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),24.60432
OP Correlation,AUDIT p90 Latency (ms),48.36774
OP Correlation,AUDIT p99 Latency (ms),98.38820
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),40.17019
OP Correlation,DELETE p90 Latency (ms),82.73478
OP Correlation,DELETE p99 Latency (ms),114.58457
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),10.95700
OP Correlation,HISTORY p90 Latency (ms),27.73499
OP Correlation,HISTORY p99 Latency (ms),48.85326
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),49.98016
OP Correlation,RESTRICT p90 Latency (ms),102.94242
OP Correlation,RESTRICT p99 Latency (ms),132.23397
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),18.51273
OP Correlation,UPDATE p90 Latency (ms),41.94322
OP Correlation,UPDATE p99 Latency (ms),70.18723
O1 Informed,REGISTER-INFO Requests Issued,10
O1 Informed,Publishers Informed,39
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,1.0000
