Metric Category,Metric Name,Value
Broker,CPU Min (%),16.15925
Broker,CPU Max (%),46.29630
Broker,CPU Avg (%),24.20337
Broker,CPU Variance,32.76204
Broker,Memory Min (MB),96.88181
Broker,Memory Max (MB),98.11827
Broker,Memory Avg (MB),97.64191
Broker,Memory Variance,0.07890
Messaging,Latency Min (ms),-7.50566
Messaging,Latency Max (ms),220.98088
Messaging,Latency Avg (ms),4.70131
Messaging,Latency Variance,54.05695
Messaging,Throughput (msgs/sec),761.43727
Messaging,Avg Header Size (bytes),33.09563
Messaging,Data Messages,137048
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,137048
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,137048
Purpose Correctness,Total Received,137048
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
