Metric Category,Metric Name,Value
Broker,CPU Min (%),16.08796
Broker,CPU Max (%),34.91686
Broker,CPU Avg (%),24.14211
Broker,CPU Variance,27.73635
Broker,Memory Min (MB),94.98150
Broker,Memory Max (MB),96.08397
Broker,Memory Avg (MB),95.65058
Broker,Memory Variance,0.07928
Messaging,Latency Min (ms),-14.30368
Messaging,Latency Max (ms),212.73184
Messaging,Latency Avg (ms),4.78850
Messaging,Latency Variance,48.85934
Messaging,Throughput (msgs/sec),727.13905
Messaging,Avg Header Size (bytes),33.09544
Messaging,Data Messages,131053
Messaging,Non-Data Messages,95
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,131008
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,131176
Purpose Correctness,Total Received,131008
Purpose Correctness,Total Rejected,168
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0010
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,68
OP Correctness,Total Actual Responses,68
OP Correctness,Total Relevant Requests Recieved,85
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),14.28628
OP Correlation,AUDIT p90 Latency (ms),61.22284
OP Correlation,AUDIT p99 Latency (ms),82.65611
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),20.86473
OP Correlation,DELETE p90 Latency (ms),80.67732
OP Correlation,DELETE p99 Latency (ms),99.78580
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),7.08246
OP Correlation,HISTORY p90 Latency (ms),32.51376
OP Correlation,HISTORY p99 Latency (ms),42.38358
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),22.13335
OP Correlation,RESTRICT p90 Latency (ms),99.55568
OP Correlation,RESTRICT p99 Latency (ms),126.59630
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),16.84594
OP Correlation,UPDATE p90 Latency (ms),46.52753
OP Correlation,UPDATE p99 Latency (ms),51.19683
O1 Informed,REGISTER-INFO Requests Issued,10
O1 Informed,Publishers Informed,40
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,1.0000
