Metric Category,Metric Name,Value
Broker,CPU Min (%),15.66402
Broker,CPU Max (%),44.70868
Broker,CPU Avg (%),24.53782
Broker,CPU Variance,67.15169
Broker,Memory Min (MB),94.62832
Broker,Memory Max (MB),96.08820
Broker,Memory Avg (MB),95.65241
Broker,Memory Variance,0.12132
Messaging,Latency Min (ms),-13.34262
Messaging,Latency Max (ms),243.75987
Messaging,Latency Avg (ms),5.37733
Messaging,Latency Variance,58.53122
Messaging,Throughput (msgs/sec),671.96637
Messaging,Avg Header Size (bytes),33.98811
Messaging,Data Messages,120783
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,120783
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,120781
Purpose Correctness,Total Received,120783
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,0.0000
