Metric Category,Metric Name,Value
Broker,CPU Min (%),15.73302
Broker,CPU Max (%),36.26635
Broker,CPU Avg (%),24.19319
Broker,CPU Variance,30.19697
Broker,Memory Min (MB),95.26201
Broker,Memory Max (MB),96.39803
Broker,Memory Avg (MB),95.86587
Broker,Memory Variance,0.07926
Messaging,Latency Min (ms),-18.51201
Messaging,Latency Max (ms),131.19173
Messaging,Latency Avg (ms),4.64002
Messaging,Latency Variance,36.10031
Messaging,Throughput (msgs/sec),746.91990
Messaging,Avg Header Size (bytes),33.89296
Messaging,Data Messages,134292
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,134292
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,134292
Purpose Correctness,Total Received,134292
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
