Metric Category,Metric Name,Value
Broker,CPU Min (%),16.22517
Broker,CPU Max (%),46.21749
Broker,CPU Avg (%),24.66930
Broker,CPU Variance,47.81714
Broker,Memory Min (MB),94.80267
Broker,Memory Max (MB),96.32682
Broker,Memory Avg (MB),95.90773
Broker,Memory Variance,0.10361
Messaging,Latency Min (ms),-21.14606
Messaging,Latency Max (ms),202.38876
Messaging,Latency Avg (ms),5.01938
Messaging,Latency Variance,52.76229
Messaging,Throughput (msgs/sec),635.25923
Messaging,Avg Header Size (bytes),33.98819
Messaging,Data Messages,114165
Messaging,Non-Data Messages,210
Purpose Correctness,Total Subscribers,100
Purpose Correctness,Total Valid Messages,114120
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,114432
Purpose Correctness,Total Received,114120
Purpose Correctness,Total Rejected,312
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0005
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,68
OP Correctness,Total Actual Responses,68
OP Correctness,Total Relevant Requests Recieved,85
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),11.20543
OP Correlation,AUDIT p90 Latency (ms),37.57067
OP Correlation,AUDIT p99 Latency (ms),83.48205
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),20.68877
OP Correlation,DELETE p90 Latency (ms),61.21922
OP Correlation,DELETE p99 Latency (ms),83.56000
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),6.43015
OP Correlation,HISTORY p90 Latency (ms),32.35588
OP Correlation,HISTORY p99 Latency (ms),40.59917
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),22.66455
OP Correlation,RESTRICT p90 Latency (ms),68.13602
OP Correlation,RESTRICT p99 Latency (ms),91.24316
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),10.69999
OP Correlation,UPDATE p90 Latency (ms),36.02791
OP Correlation,UPDATE p99 Latency (ms),53.92409
O1 Informed,REGISTER-INFO Requests Issued,125
O1 Informed,Publishers Informed,40
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,1.0000
