Metric Category,Metric Name,Value
Broker,CPU Min (%),15.44811
Broker,CPU Max (%),44.47087
Broker,CPU Avg (%),24.58390
Broker,CPU Variance,63.58348
Broker,Memory Min (MB),94.91552
Broker,Memory Max (MB),96.49981
Broker,Memory Avg (MB),95.85483
Broker,Memory Variance,0.11935
Messaging,Latency Min (ms),-8.16512
Messaging,Latency Max (ms),273.27847
Messaging,Latency Avg (ms),5.35658
Messaging,Latency Variance,68.57061
Messaging,Throughput (msgs/sec),636.42777
Messaging,Avg Header Size (bytes),33.09505
Messaging,Data Messages,114589
Messaging,Non-Data Messages,98
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,114544
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,114786
Purpose Correctness,Total Received,114544
Purpose Correctness,Total Rejected,242
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0015
OP Correctness,Total Operational Requests,85
OP Correctness,Total Expected Responses,68
OP Correctness,Total Actual Responses,68
OP Correctness,Total Relevant Requests Recieved,85
OP Correctness,Total Irrelevant Requests Recieved,0
OP Correctness,Avg Coverage,1.0000
OP Correctness,Avg Leakage,0.0000
OP Correctness,Avg Completion,1.0000
OP Correlation,Total Tracked Operations,85
OP Correlation,Total Completed Operations,85
OP Correlation,Overall Completion Rate,1.0000
OP Correlation,AUDIT Operations Issued,17
OP Correlation,AUDIT Completion Rate,1.0000
OP Correlation,AUDIT Median Latency (ms),11.69038
OP Correlation,AUDIT p90 Latency (ms),54.77929
OP Correlation,AUDIT p99 Latency (ms),78.58704
OP Correlation,DELETE Operations Issued,17
OP Correlation,DELETE Completion Rate,1.0000
OP Correlation,DELETE Median Latency (ms),36.53836
OP Correlation,DELETE p90 Latency (ms),76.78270
OP Correlation,DELETE p99 Latency (ms),242.97478
OP Correlation,HISTORY Operations Issued,17
OP Correlation,HISTORY Completion Rate,1.0000
OP Correlation,HISTORY Median Latency (ms),11.41262
OP Correlation,HISTORY p90 Latency (ms),32.94315
OP Correlation,HISTORY p99 Latency (ms),171.47683
OP Correlation,RESTRICT Operations Issued,17
OP Correlation,RESTRICT Completion Rate,1.0000
OP Correlation,RESTRICT Median Latency (ms),39.05153
OP Correlation,RESTRICT p90 Latency (ms),82.96628
OP Correlation,RESTRICT p99 Latency (ms),256.09093
OP Correlation,UPDATE Operations Issued,17
OP Correlation,UPDATE Completion Rate,1.0000
OP Correlation,UPDATE Median Latency (ms),16.76559
OP Correlation,UPDATE p90 Latency (ms),44.63539
OP Correlation,UPDATE p99 Latency (ms),191.79594
O1 Informed,REGISTER-INFO Requests Issued,13
O1 Informed,Publishers Informed,39
O1 Informed,Publishers With Consumers,39
O1 Informed,Informed Completion Rate,1.0000
