Metric Category,Metric Name,Value
Broker,CPU Min (%),15.96091
Broker,CPU Max (%),43.98585
Broker,CPU Avg (%),24.22100
Broker,CPU Variance,37.42742
Broker,Memory Min (MB),94.83209
Broker,Memory Max (MB),96.39988
Broker,Memory Avg (MB),95.82939
Broker,Memory Variance,0.08432
Messaging,Latency Min (ms),-6.76322
Messaging,Latency Max (ms),99.37143
Messaging,Latency Avg (ms),4.76620
Messaging,Latency Variance,39.87459
Messaging,Throughput (msgs/sec),735.53492
Messaging,Avg Header Size (bytes),33.09533
Messaging,Data Messages,132432
Messaging,Non-Data Messages,0
Purpose Correctness,Total Subscribers,10
Purpose Correctness,Total Valid Messages,132432
Purpose Correctness,Total Invalid Messages,0
Purpose Correctness,Total Expected,132432
Purpose Correctness,Total Received,132432
Purpose Correctness,Total Rejected,0
Purpose Correctness,Avg False Accept Rate,0.0000
Purpose Correctness,Avg False Reject Rate,0.0000
OP Correlation,Total Tracked Operations,0
OP Correlation,Total Completed Operations,0
OP Correlation,Overall Completion Rate,0.0000
O1 Informed,REGISTER-INFO Requests Issued,0
O1 Informed,Publishers Informed,0
O1 Informed,Publishers With Consumers,40
O1 Informed,Informed Completion Rate,0.0000
